player_id,player_name,cluster
164341.0,Lalkhawpuimawia Lalkhawpuimawia,4.0
164476.0,Łukasz Gikiewicz,4.0
164478.0,Nim Dorjee Tamang,0.0
164479.0,Khumanthem Ninthoinganba Meetei,4.0
164481.0,Narayan Das,0.0
164483.0,Juan Antonio González Fernández,0.0
164485.0,Asish Rai,0.0
164486.0,Eduardo García Martín,4.0
164487.0,Sahil Tavora,5.0
164488.0,Hitesh Sharma,4.0
164489.0,Halicharan Narzary,1.0
164490.0,Souvik Chakrabarti,4.0
164491.0,Rohit Danu,4.0
164493.0,Keisham Reagan Singh,4.0
164494.0,Salam Ranjan Singh,0.0
164495.0,Edwin Sydney Vanspaul,4.0
164496.0,Jerry Lalrinzuala,0.0
164499.0,Rahim Ali,4.0
164500.0,Jobby Justin,4.0
164501.0,Syed Suhail Pasha,4.0
165324.0,Makan Winkle Chote,4.0
165325.0,Muhammed Nemil Valiyattil,4.0
166021.0,Abdul Rabeeh,4.0
166022.0,Aniket Anil Jadhav,4.0
166424.0,Raju Eknath Gaikwad,4.0
166425.0,Naorem Mahesh Singh,4.0
166558.0,Hormipam Ruivah,0.0
166559.0,Sanjeev Stalin,0.0
166560.0,Wungngayam Muirang,4.0
166561.0,Ajay Chhetri,0.0
166562.0,Edmund Lalrindika,0.0
167009.0,Germanpreet Singh,4.0
167382.0,Nikhil Raj Murugesh Kumar,0.0
168197.0,Imran Khan,4.0
168198.0,Joe Zoherliana,5.0
170069.0,Parag Satish Shrivas,4.0
170219.0,Mohamed Ali,4.0
170691.0,José Luis Espinosa Arroyo,0.0
171646.0,Paul Ramfangzauva,4.0
171899.0,Namgyal Bhutia,4.0
174498.0,Martin Adeline,5.0
175653.0,Moirangthem Givson Singh,4.0
177427.0,Mark Zothanpuia,5.0
177869.0,Sandip Mandi,1.0
179263.0,Sahil Panwar,4.0
179458.0,Mohammad Sajid Dhot,5.0
179491.0,Redeem Tlang,4.0
180057.0,Ankit Mukherjee,0.0
181010.0,Sael Kumbedi Nseke,4.0
181868.0,Anisa Anwar Ali,5.0
185754.0,Subha Ghosh,4.0
187212.0,Marcelo Leite Pereira,0.0
188297.0,Naocha Huidrom Singh,0.0
188748.0,Amine Salama,5.0
190483.0,Francisco José Sota Bernard,4.0
192018.0,Diego Maurício Machado de Brito,0.0
195264.0,Rahul Kumar Paswan,4.0
196651.0,Arthur Augusto de Matos Soares,4.0
214013.0,Désiré Doué,4.0
217047.0,Fares Chaïbi,4.0
251293.0,Umut Tohumcu,4.0
261630.0,Gustavo Adolfo Puerta Molano,1.0
282348.0,Fabio Torsiello,5.0
291796.0,Jean-Mattéo Bahoya Négoce,4.0
297024.0,Tim Oermann,1.0
300704.0,Denis Huseinbašić,4.0
316237.0,Mert Kömür,4.0
350489.0,Ivane Chegra,0.0
363583.0,Brajan Gruda,4.0
405983.0,Max Finkgräfe,4.0
